Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Tuition fees up to date,Scholarship holder,Debtor,Gender,Target,Grade_diff,Total_units_approved,Avg_grade,Performance_ratio,Financial_risk,Risk_Level
20,5,5,13.229000271893694,11.326524718329367,1,0,0,1,Enrolled,-1.9024755535643276,10,12.277762495111531,1.2156200490209437,0,Medium Risk
20,7,7,16.98022405804916,13.957631460691854,1,0,0,1,Graduate,-3.0225925973573062,14,15.468927759370507,1.09708707513266,0,Low Risk
19,7,7,13.462459179585878,18.63123780303728,1,1,0,0,Graduate,5.168778623451402,14,16.04684849131158,1.1380743610859276,0,Low Risk
20,5,6,10.115766750747849,12.066885497104783,0,0,1,0,Enrolled,1.9511187463569346,11,11.091326123926315,0.9992185697230914,2,Medium Risk
19,3,4,3.0,5.169320161229829,1,0,1,1,Dropout,2.1693201612298294,7,4.084660080614915,0.5753042367063261,1,High Risk
22,5,5,10.183833331954933,15.163608816888573,1,0,0,1,Enrolled,4.97977548493364,10,12.673721074421753,1.254823868754629,0,Medium Risk
21,4,5,6.7756112158831066,3.6263334050263865,0,0,1,1,Dropout,-3.14927781085672,9,5.2009723104547465,0.5715354187312909,2,High Risk
20,6,6,12.391763582315198,7.0,1,0,0,1,Enrolled,-5.391763582315198,12,9.6958817911576,0.8013125447237686,0,Medium Risk
20,5,5,11.177453554499966,11.430780770783219,1,1,0,0,Enrolled,0.25332721628325316,10,11.304117162641592,1.119219521053623,0,Medium Risk
20,5,6,7.629681562653889,12.558863604932885,1,0,1,1,Enrolled,4.929182042278995,11,10.094272583793387,0.9093939264678728,1,Medium Risk
20,5,5,10.549960983328685,9.388800167830203,1,1,0,0,Enrolled,-1.1611608154984818,10,9.969380575579443,0.987067383720737,0,Medium Risk
21,6,5,13.729802985012029,8.99474292339912,1,0,0,1,Enrolled,-4.735060061612909,11,11.362272954205574,1.0236281940725742,0,Medium Risk
19,5,5,12.158097683320037,10.06552781779311,0,1,0,1,Enrolled,-2.0925698655269276,10,11.111812750556574,1.1001794802531262,1,Medium Risk
18,7,7,12.0,13.0,1,1,0,0,Graduate,1.0,14,12.5,0.8865248226950355,0,Low Risk
21,6,5,11.309619896663374,10.976889007373654,0,1,0,1,Enrolled,-0.3327308892897207,11,11.143254452018514,1.0038967974791455,1,Medium Risk
25,3,5,6.343434841334598,7.175218205918992,0,0,1,0,Dropout,0.8317833645843944,8,6.759326523626795,0.8344847560033081,2,High Risk
21,6,6,12.657180361734357,10.732526728627985,1,0,0,1,Enrolled,-1.924653633106372,12,11.694853545181171,0.9665168219157994,0,Medium Risk
25,3,4,4.811195262413738,8.690193180547428,1,0,0,1,Dropout,3.87899791813369,7,6.750694221480583,0.9508020030254344,0,High Risk
19,5,5,12.035307753084904,7.0,1,0,0,1,Enrolled,-5.035307753084904,10,9.517653876542452,0.9423419679745002,0,Medium Risk
25,3,3,5.885903096467265,6.1081224970170265,0,0,1,1,Dropout,0.2222194005497613,6,5.997012796742146,0.983116851924942,2,High Risk
20,7,7,16.388916332372894,13.0,1,1,1,0,Graduate,-3.3889163323728937,14,14.694458166186447,1.0421601536302445,1,Low Risk
21,6,6,7.1879118375458155,11.995449266399595,0,0,0,1,Enrolled,4.807537428853779,12,9.591680551972704,0.7927008720638599,1,Medium Risk
20,6,6,12.140038494463148,15.710362963493061,1,1,0,1,Graduate,3.570324469029913,12,13.925200728978105,1.150843035452736,0,Low Risk
19,4,4,4.363942569099038,7.378007268050969,0,0,1,0,Dropout,3.0140646989519313,8,5.870974918575003,0.7248117183425931,2,High Risk
20,3,5,9.13693943201999,5.941760164386642,0,0,0,0,Dropout,-3.195179267633348,8,7.5393497982033155,0.9307839257041131,1,High Risk
19,6,6,15.395115344428937,13.0,1,1,0,1,Graduate,-2.3951153444289375,12,14.197557672214469,1.173351873736733,0,Low Risk
22,6,5,10.556133472060479,7.207264186049399,1,0,1,0,Enrolled,-3.3488692860110794,11,8.881698829054939,0.8001530476626071,1,Medium Risk
19,7,6,16.50905732613256,16.517191721233022,1,0,0,1,Graduate,0.008134395100462655,13,16.51312452368279,1.2605438567696787,0,Low Risk
19,3,3,8.854461012971786,3.592094452187503,1,0,1,1,Dropout,-5.262366560784283,6,6.2232777325796445,1.0202094643573187,1,High Risk
21,6,6,13.692253266343414,14.001192296048426,0,0,0,1,Graduate,0.3089390297050123,12,13.84672278119592,1.144357254644291,1,Low Risk
20,6,6,11.920231502861144,11.048029307578469,1,1,0,0,Enrolled,-0.8722021952826751,12,11.484130405219807,0.9491016863818023,0,Medium Risk
22,6,5,11.492594581136906,10.216728276028828,0,0,0,0,Enrolled,-1.275866305108078,11,10.854661428582867,0.9778974259984565,1,Medium Risk
22,6,6,8.277043031450404,9.217110534578183,1,1,0,1,Enrolled,0.9400675031277785,12,8.747076783014293,0.7228989076871317,0,Medium Risk
24,5,4,8.50944687583653,5.9578074555426355,0,1,0,1,Dropout,-2.5516394202938937,9,7.233627165689582,0.7949040841417123,1,High Risk
21,5,5,7.862112898444306,9.844481022707626,1,1,0,0,Enrolled,1.9823681242633198,10,8.853296960575966,0.8765640555025709,0,Medium Risk
24,4,5,6.368679777638785,5.542423568921531,1,0,1,1,Dropout,-0.826256208717254,9,5.955551673280158,0.6544562278329844,1,High Risk
20,3,4,4.654256105204761,7.1978363749429946,0,0,0,1,Dropout,2.543580269738234,7,5.926046240073878,0.8346544000104054,1,High Risk
19,6,7,16.44607110017865,20.0,1,0,0,1,Graduate,3.5539288998213507,13,18.223035550089325,1.391071416037353,0,Low Risk
20,6,7,14.888308341809383,15.478558716383466,1,1,0,1,Graduate,0.590250374574083,13,15.183433529096424,1.1590407274119408,0,Low Risk
19,6,7,14.780698912978615,16.538474399027322,1,1,0,0,Graduate,1.7577754860487076,13,15.659586656002968,1.1953882943513716,0,Low Risk
20,6,6,9.81610121314767,10.847390358344397,0,0,0,1,Enrolled,1.0312891451967268,12,10.331745785746033,0.8538632880781846,1,Medium Risk
21,6,5,14.069025325225292,10.02590346967661,1,0,0,0,Enrolled,-4.043121855548682,11,12.047464397450952,1.0853571529235093,0,Medium Risk
19,6,7,13.786657101425963,17.38463892285915,0,0,1,0,Graduate,3.597981821433187,13,15.585648012142556,1.1897441230643173,2,Low Risk
21,5,6,11.503005223538722,7.0,0,1,0,0,Enrolled,-4.503005223538722,11,9.25150261176936,0.8334687037630055,1,Medium Risk
19,7,6,12.0,16.256507033285658,1,1,0,0,Graduate,4.256507033285658,13,14.128253516642829,1.0784926348582313,0,Low Risk
19,7,7,18.490913595561867,13.84306850789003,1,1,0,1,Graduate,-4.647845087671838,14,16.166991051725947,1.1465951100514857,0,Low Risk
19,6,6,15.825939544220436,16.91195453176139,1,0,0,1,Graduate,1.0860149875409526,12,16.368947037990914,1.3528055403298276,0,Low Risk
19,7,7,15.662119324071387,13.275968046404277,1,1,0,1,Graduate,-2.3861512776671105,14,14.469043685237832,1.0261733110097753,0,Low Risk
19,7,6,12.0,14.241328608625968,1,1,0,1,Graduate,2.2413286086259685,13,13.120664304312985,1.0015774278101515,0,Low Risk
22,6,5,8.80004792451091,10.375871992892643,1,0,0,0,Enrolled,1.575824068381733,11,9.587959958701777,0.8637801764596196,0,Medium Risk
18,7,6,16.443622015728092,14.98528287756335,1,1,0,0,Graduate,-1.4583391381647424,13,15.714452446645721,1.1995765226447115,0,Low Risk
19,5,5,10.368324781820055,10.049669364682337,1,0,0,1,Enrolled,-0.31865541713771783,10,10.208997073251197,1.0107917894308116,0,Medium Risk
21,3,3,9.163841643263423,5.461773905612917,1,0,1,0,Dropout,-3.7020677376505056,6,7.31280777443817,1.1988209466292084,1,High Risk
20,5,6,14.105699697630602,10.047680065426551,1,1,0,1,Enrolled,-4.058019632204051,11,12.076689881528576,1.087990079416989,0,Medium Risk
21,6,6,12.657222131059381,13.074342204208946,1,0,0,0,Enrolled,0.41712007314956523,12,12.865782167634164,1.0632877824491045,0,Medium Risk
18,6,6,13.571488838848278,13.019239665231298,1,1,0,0,Graduate,-0.5522491736169801,12,13.29536425203979,1.0987904340528751,0,Low Risk
19,7,6,14.551744297796354,14.01577273651231,1,0,0,1,Graduate,-0.5359715612840432,13,14.283758517154332,1.0903632455843002,0,Low Risk
20,6,6,18.329108200792113,15.328202337969469,1,1,0,0,Graduate,-3.000905862822645,12,16.82865526938079,1.3907979561471726,0,Low Risk
20,5,5,12.149507374832849,9.241151432164916,1,1,0,1,Enrolled,-2.9083559426679333,10,10.695329403498882,1.058943505296919,0,Medium Risk
20,5,5,10.02814491100711,12.127480241347389,1,0,0,0,Enrolled,2.0993353303402777,10,11.07781257617725,1.0968131263541832,0,Medium Risk
26,5,4,3.923843497052808,6.978173734858025,0,0,0,0,Dropout,3.054330237805217,9,5.451008615955416,0.5990119358192766,1,High Risk
19,7,6,14.953780237918327,15.362396035178932,1,0,0,0,Graduate,0.40861579726060526,13,15.15808813654863,1.1571059646220327,0,Low Risk
22,6,5,16.0,9.780777859335785,1,1,1,1,Enrolled,-6.219222140664215,11,12.890388929667893,1.1612962999700804,1,Medium Risk
19,5,5,12.007814905934476,8.336783382992948,1,0,0,1,Enrolled,-3.6710315229415276,10,10.172299144463711,1.007158331135021,0,Medium Risk
19,5,5,10.208782217445046,10.781236805679253,1,0,0,1,Enrolled,0.5724545882342067,10,10.495009511562149,1.0391098526299158,0,Medium Risk
26,3,5,11.938125511776011,5.739804804521061,1,0,1,1,Dropout,-6.19832070725495,8,8.838965158148536,1.0912302664380908,1,High Risk
20,6,5,11.319645542831816,8.096347984003975,0,1,1,0,Enrolled,-3.2232975588278414,11,9.707996763417896,0.8745943030106212,2,Medium Risk
20,6,6,8.315909978136887,14.162936295029768,1,0,1,0,Enrolled,5.847026316892881,12,11.239423136583326,0.9288779451721758,1,Medium Risk
19,6,7,16.81962376620457,16.36548534173997,1,1,0,1,Graduate,-0.45413842446459896,13,16.59255455397227,1.2666072178604788,0,Low Risk
18,6,7,15.098367007749447,14.405416359157531,1,0,1,1,Graduate,-0.6929506485919159,13,14.75189168345349,1.1260986017903427,1,Low Risk
21,3,5,3.947828244744884,6.150748677525115,0,0,1,1,Dropout,2.2029204327802314,8,5.049288461134999,0.6233689458191357,2,High Risk
21,5,6,7.923395078897281,11.02252526946185,0,0,0,1,Enrolled,3.099130190564569,11,9.472960174179565,0.8534198355116726,1,Medium Risk
20,5,6,11.973113558873587,13.550105378175441,1,0,1,0,Enrolled,1.5769918193018544,11,12.761609468524515,1.1496945467139204,1,Medium Risk
19,7,6,13.69923995154118,16.63143606358306,1,1,0,0,Graduate,2.932196112041879,13,15.16533800756212,1.1576593898902383,0,Low Risk
19,7,6,12.410564488017304,14.733761116898307,1,1,0,0,Graduate,2.3231966288810035,13,13.572162802457806,1.0360429620196798,0,Low Risk
20,5,5,9.66764931616075,9.198544586600239,1,1,0,0,Enrolled,-0.4691047295605113,10,9.433096951380495,0.9339699951861877,0,Medium Risk
19,4,5,5.926532761549185,5.247844368441851,0,0,1,0,Dropout,-0.6786883931073344,9,5.587188564995518,0.6139767653841229,2,High Risk
21,7,6,15.094282814677822,15.736464771698818,1,0,0,1,Graduate,0.6421819570209966,13,15.41537379318832,1.1767460910830778,0,Low Risk
19,5,6,14.8905311563891,9.862825153435338,0,0,0,1,Enrolled,-5.027706002953762,11,12.37667815491222,1.115016049992092,1,Medium Risk
24,5,5,6.807172058643769,5.762360269092902,0,0,0,0,Dropout,-1.0448117895508675,10,6.284766163868335,0.6222540756305283,1,High Risk
25,5,4,5.3429476691824345,8.409284594047376,1,0,0,0,Dropout,3.0663369248649417,9,6.876116131614905,0.7556171573203193,0,High Risk
24,4,5,6.599014934911839,8.07330900919538,1,0,0,1,Dropout,1.4742940742835415,9,7.33616197205361,0.8061716452806165,0,High Risk
20,7,7,16.694640226204363,13.91659276951465,1,1,1,0,Graduate,-2.7780474566897126,14,15.305616497859507,1.0855047161602487,1,Low Risk
20,6,5,10.525180602098454,13.27530710654665,1,0,0,1,Enrolled,2.750126504448197,11,11.900243854322552,1.0720940409299597,0,Medium Risk
19,6,7,16.53571811932887,16.339639174954115,1,1,0,1,Graduate,-0.19607894437475437,13,16.437678647141492,1.2547846295527858,0,Low Risk
19,6,7,13.356648977878823,14.842270654059382,1,1,0,1,Graduate,1.4856216761805587,13,14.099459815969102,1.0762946424403894,0,Low Risk
18,6,6,17.196354735786564,16.21922065440621,0,1,0,1,Graduate,-0.9771340813803526,12,16.707787695096386,1.380808900421189,1,Low Risk
19,5,3,6.971176405803319,3.8419328051739075,1,0,1,0,Dropout,-3.1292436006294113,8,5.406554605488613,0.6674758772208165,1,High Risk
19,7,6,13.472253757749598,15.45899882524821,0,1,0,0,Graduate,1.986745067498612,13,14.465626291498904,1.1042462817938095,1,Low Risk
20,7,7,16.107952458324625,16.213521912502287,1,1,0,1,Graduate,0.10556945417766173,14,16.160737185413456,1.1461515734335785,0,Low Risk
19,6,6,15.074081304905183,14.819068813379616,1,1,0,1,Graduate,-0.2550124915255676,12,14.9465750591424,1.2352541371192067,0,Low Risk
20,6,7,12.697933147481296,15.445682674109603,1,0,0,0,Graduate,2.747749526628308,13,14.07180791079545,1.0741838099843855,0,Low Risk
21,6,6,8.713171927756196,8.72611522640484,1,0,0,0,Enrolled,0.01294329864864352,12,8.719643577080518,0.7206317005851668,0,Medium Risk
26,4,5,6.1521974481749035,4.09433133031499,0,0,1,0,Dropout,-2.0578661178599136,9,5.123264389244946,0.562996086730214,2,High Risk
22,6,5,12.167395811216833,10.219771812888911,0,1,0,0,Enrolled,-1.9476239983279218,11,11.193583812052871,1.0084309740588173,1,Medium Risk
26,4,3,8.498363238846103,6.610375438543935,0,0,1,1,Dropout,-1.8879878003021684,7,7.554369338695019,1.0639956815063407,2,High Risk
19,6,6,14.966445749160648,14.093047754673801,1,0,0,0,Graduate,-0.8733979944868473,12,14.529746751917225,1.200805516687374,0,Low Risk
25,4,3,4.278165467430126,5.633632551103461,0,1,1,0,Dropout,1.355467083673335,7,4.955899009266794,0.6980139449671541,2,High Risk
21,6,7,15.535779206233672,13.77863548939355,1,0,0,1,Graduate,-1.7571437168401225,13,14.65720734781361,1.118870789909436,0,Low Risk
20,5,5,7.0,11.007705275719333,0,0,0,0,Enrolled,4.007705275719333,10,9.003852637859666,0.8914705582039273,1,Medium Risk
18,6,6,15.44092662425227,15.373418242244417,1,0,0,0,Graduate,-0.06750838200785303,12,15.407172433248345,1.2733200358056485,0,Low Risk
25,4,3,4.994552800737903,7.768033225740761,0,1,1,1,Dropout,2.773480425002858,7,6.381293013239333,0.8987736638365258,2,High Risk
20,7,6,15.683698431301675,13.0,1,1,0,1,Graduate,-2.683698431301675,13,14.341849215650837,1.0947976500496823,0,Low Risk
21,6,6,7.125047360492692,13.536385683491856,1,0,0,0,Enrolled,6.411338322999164,12,10.330716521992274,0.8537782249580392,0,Medium Risk
21,5,5,10.791611186438486,13.8615379118333,1,0,0,1,Enrolled,3.069926725394815,10,12.326574549135893,1.2204529256570191,0,Medium Risk
21,6,6,10.4030469020301,12.987628023836514,1,1,0,0,Enrolled,2.584581121806414,12,11.695337462933306,0.966556815118455,0,Medium Risk
19,7,7,17.89544468671826,15.491913558664459,0,1,0,0,Graduate,-2.4035311280538014,14,16.69367912269136,1.183948873949742,1,Low Risk
19,7,6,12.527276109186653,13.899585263712517,1,0,0,0,Graduate,1.3723091545258637,13,13.213430686449584,1.0086588310266857,0,Low Risk
20,5,6,10.117893786017142,10.365330001816504,1,0,0,1,Enrolled,0.2474362157993628,11,10.241611893916822,0.9226677381907047,0,Medium Risk
20,5,6,11.947716447913917,12.440754877569693,1,0,0,1,Enrolled,0.49303842965577616,11,12.194235662741805,1.0985797894361988,0,Medium Risk
19,6,6,7.76151931907734,13.335421257950332,1,0,0,0,Enrolled,5.573901938872991,12,10.548470288513837,0.871774404009408,0,Medium Risk
18,7,7,16.778357763353455,13.0,1,0,0,1,Graduate,-3.778357763353455,14,14.889178881676727,1.0559701334522502,0,Low Risk
19,7,6,17.892064758842608,16.1360642999444,1,1,0,1,Graduate,-1.7560004588982068,13,17.014064529393504,1.2987835518620996,0,Low Risk
26,4,5,11.640515026770263,9.213236875570994,0,0,1,1,Dropout,-2.4272781511992694,9,10.42687595117063,1.1458105440846846,2,High Risk
24,3,4,8.216756115619274,6.6779554782558534,0,0,1,0,Dropout,-1.5388006373634209,7,7.447355796937564,1.048923351681347,2,High Risk
19,6,6,16.679837450590078,13.366740539391937,1,0,1,1,Graduate,-3.3130969111981408,12,15.023288994991008,1.2415941318174386,1,Low Risk
20,5,6,8.706381988704116,12.150344600851199,1,0,0,0,Enrolled,3.4439626121470823,11,10.428363294777657,0.9394921887187079,0,Medium Risk
22,6,5,12.476647001712871,10.483578303588502,1,0,0,1,Enrolled,-1.99306869812437,11,11.480112652650686,1.0342443831216834,0,Medium Risk
26,3,3,6.024409984423741,7.548819088403684,1,0,1,1,Dropout,1.5244091039799432,6,6.786614536413713,1.1125597600678219,1,High Risk
19,5,5,12.062608248570914,11.815536075586305,1,0,1,1,Enrolled,-0.24707217298460904,10,11.93907216207861,1.1820863526810506,1,Medium Risk
19,7,6,15.787868052622898,13.0,1,1,0,0,Graduate,-2.7878680526228976,13,14.393934026311449,1.098773589794767,0,Low Risk
21,6,6,11.039848489951144,7.0,0,0,1,1,Enrolled,-4.039848489951144,12,9.019924244975572,0.7454482847087249,2,Medium Risk
21,5,5,12.68205546097906,11.211654405682525,0,1,0,0,Enrolled,-1.4704010552965343,10,11.946854933330792,1.1828569240921576,1,Medium Risk
20,6,7,16.876828628628438,13.204957866397708,0,0,0,0,Graduate,-3.6718707622307303,13,15.040893247513072,1.1481597898864941,1,Low Risk
19,6,5,8.540236047309813,8.447592259129138,1,0,0,0,Enrolled,-0.0926437881806752,11,8.493914153219475,0.7652174912810338,0,Medium Risk
20,6,5,12.869895639101253,7.451316506812931,1,0,0,0,Enrolled,-5.418579132288323,11,10.160606072957092,0.915369916482621,0,Medium Risk
19,5,6,8.778184467775144,9.54739267365524,1,0,0,1,Enrolled,0.769208205880096,11,9.162788570715193,0.8254764478121795,0,Medium Risk
21,3,4,4.061817210466744,6.789209610354201,0,0,1,0,Dropout,2.7273923998874565,7,5.425513410410472,0.7641568183676722,2,High Risk
18,7,7,14.319206879663007,15.714072965821154,1,1,0,1,Graduate,1.3948660861581477,14,15.01663992274208,1.0650099235987291,0,Low Risk
21,5,6,8.663082218446332,7.146011190455434,1,0,0,1,Enrolled,-1.517071027990898,11,7.904546704450883,0.7121213247253049,0,Medium Risk
19,6,7,14.387775946409619,18.326216696205087,1,0,0,0,Graduate,3.9384407497954683,13,16.356996321307353,1.2486256733822407,0,Low Risk
22,6,6,8.805338843710036,10.799545182843545,0,1,0,0,Enrolled,1.994206339133509,12,9.80244201327679,0.8101191746509745,1,Medium Risk
21,5,6,9.969885481181068,8.5645975004743,1,0,0,1,Enrolled,-1.4052879807067686,11,9.267241490827683,0.8348866207952867,0,Medium Risk
22,5,5,13.178921380256325,9.476962868474851,1,0,0,0,Enrolled,-3.7019585117814735,10,11.327942124365588,1.1215784281550087,0,Medium Risk
18,6,7,13.488816655455398,18.371075038267566,1,1,0,1,Graduate,4.882258382812168,13,15.929945846861482,1.2160264005237773,0,Low Risk
26,5,4,4.900311511043338,4.63126736556066,0,0,1,0,Dropout,-0.2690441454826775,9,4.765789438301999,0.5237131250881317,2,High Risk
19,6,6,17.124429929563927,18.113942387472726,1,1,0,0,Graduate,0.9895124579087984,12,17.619186158518325,1.4561310874808533,0,Low Risk
21,4,4,8.186213964357329,6.146878799719538,1,1,0,1,Dropout,-2.039335164637791,8,7.166546382038433,0.8847588125973375,0,High Risk
20,3,4,7.955927137968295,6.993323887210906,0,0,0,0,Dropout,-0.9626032507573896,7,7.474625512589601,1.0527641567027608,1,High Risk
20,6,6,14.061252414253929,19.13100122933198,1,1,0,1,Graduate,5.06974881507805,12,16.596126821792954,1.3715807290737978,0,Low Risk
22,5,6,14.104909435026423,14.811013948514777,1,0,0,1,Enrolled,0.7061045134883539,11,14.457961691770599,1.3025190713306847,0,Medium Risk
18,7,7,15.681513675531217,16.695861086748074,0,1,0,1,Graduate,1.014347411216857,14,16.188687381139644,1.1481338568184145,1,Low Risk
20,6,5,12.000599336449893,11.483399899727548,1,0,0,1,Enrolled,-0.5171994367223451,11,11.74199961808872,1.0578378034314162,0,Medium Risk
20,6,6,15.342485216053236,8.115864277090376,0,0,0,1,Enrolled,-7.22662093896286,12,11.729174746571806,0.9693532848406451,1,Medium Risk
19,5,5,12.541871938656165,11.65870838414753,1,1,0,1,Enrolled,-0.8831635545086343,10,12.100290161401848,1.1980485308318662,0,Medium Risk
26,5,5,11.05817075729565,6.649094136196769,0,0,1,1,Dropout,-4.409076621098881,10,8.85363244674621,0.8765972719550704,2,High Risk
20,3,3,7.303326294386985,6.9401984532400895,0,0,1,1,Dropout,-0.36312784114689567,6,7.121762373813537,1.1675020284940225,2,High Risk
20,5,5,9.376874349566572,12.00226204089103,1,0,0,1,Enrolled,2.625387691324457,10,10.689568195228802,1.058373088636515,0,Medium Risk
21,5,5,9.652282920905689,9.521150040853934,1,0,0,0,Enrolled,-0.13113288005175505,10,9.586716480879812,0.9491798495920606,0,Medium Risk
24,4,4,5.946809530833554,5.511401518217592,0,1,1,1,Dropout,-0.4354080126159623,8,5.729105524525573,0.7072969783364905,2,High Risk
